ticker,date,direction,n_comp,range_high,range_low,range_size,entry_price,stop,target,exit_price,exit_date,risk,pnl_per_share,r_multiple,result,exit_reason
META,2023-12-19,long,5,338.37,317.77,20.6,345.58,317.77,401.2,379.0,2024-01-19,27.81,33.42,1.2017,WIN,maxhold
META,2024-03-21,long,5,502.31,476.0,26.31,514.71,476.0,592.13,476.0,2024-04-19,38.71,-38.71,-1.0,LOSS,stop
META,2024-06-11,long,5,496.65,454.4601,42.1899,500.16,454.4601,591.5598,497.755,2024-07-12,45.6999,-2.405,-0.0526,LOSS,maxhold
META,2024-07-18,short,2,506.6799,485.79,20.8899,475.0,506.6799,411.6402,506.6799,2024-08-01,31.6799,-31.6799,-1.0,LOSS,stop
META,2024-08-14,long,4,518.34,486.86,31.48,528.06,486.86,610.46,524.54,2024-09-16,41.2,-3.52,-0.0854,LOSS,maxhold
META,2024-09-24,long,3,562.07,530.57,31.5,566.68,530.57,638.9,573.935,2024-10-25,36.11,7.255,0.2009,WIN,maxhold
META,2024-11-19,short,5,599.66,575.17,24.49,551.86,599.66,456.26,599.66,2024-12-03,47.8,-47.8,-1.0,LOSS,stop
META,2025-01-24,long,5,624.97,588.55,36.42,636.4,588.55,732.1,732.1,2025-02-14,47.85,95.7,2.0,WIN,target
META,2025-10-01,short,5,770.6,737.3532,33.2468,721.49,770.6,623.27,656.0,2025-11-03,49.11,65.49,1.3335,WIN,maxhold
MSFT,2018-04-17,long,5,93.29,89.48,3.81,95.0,89.48,106.04,96.01,2018-05-18,5.52,1.01,0.183,WIN,maxhold
MSFT,2018-06-06,long,2,101.86,99.17,2.69,102.48,99.17,109.1,99.17,2018-06-25,3.31,-3.31,-1.0,LOSS,stop
MSFT,2018-07-16,long,4,104.41,101.1,3.31,105.4,101.1,114.0,108.3,2018-08-16,4.3,2.9,0.6744,WIN,maxhold
MSFT,2018-08-27,long,5,108.18,105.78,2.4,109.27,105.78,116.25,114.78,2018-09-27,3.49,5.51,1.5788,WIN,maxhold
MSFT,2019-02-19,long,5,107.78,104.2603,3.5197,107.79,104.2603,114.8494,114.8494,2019-03-13,3.5297,7.0594,2.0,WIN,target
MSFT,2019-04-18,long,3,121.65,120.1,1.55,122.19,120.1,126.37,126.37,2019-04-25,2.09,4.18,2.0,WIN,target
MSFT,2019-07-25,long,5,140.67,134.67,6.0,140.43,134.67,151.95,134.67,2019-08-05,5.76,-5.76,-1.0,LOSS,stop
MSFT,2019-09-06,long,5,139.18,133.55,5.63,140.03,133.55,152.99,133.55,2019-10-03,6.48,-6.48,-1.0,LOSS,stop
MSFT,2019-10-14,long,5,139.6699,135.62,4.0499,139.69,135.62,147.83,135.62,2019-10-23,4.07,-4.07,-1.0,LOSS,stop
MSFT,2020-05-11,long,3,184.55,179.9,4.65,183.15,179.9,189.65,179.9,2020-05-13,3.25,-3.25,-1.0,LOSS,stop
MSFT,2020-06-04,long,5,185.0,176.6,8.4,184.3,176.6,199.7,199.7,2020-06-22,7.7,15.4,2.0,WIN,target
MSFT,2020-08-24,long,5,212.36,204.75,7.61,214.79,204.75,234.87,204.75,2020-09-08,10.04,-10.04,-1.0,LOSS,stop
MSFT,2020-10-14,long,5,211.19,204.82,6.37,223.0,204.82,259.36,204.82,2020-10-28,18.18,-18.18,-1.0,LOSS,stop
MSFT,2020-11-02,short,1,207.36,203.37,3.99,204.29,207.36,198.15,207.36,2020-11-03,3.07,-3.07,-1.0,LOSS,stop
MSFT,2020-12-22,long,5,220.89,212.24,8.65,222.69,212.24,243.59,212.24,2021-01-06,10.45,-10.45,-1.0,LOSS,stop
MSFT,2021-01-15,short,5,220.58,213.3202,7.2598,213.52,220.58,199.4,220.58,2021-01-20,7.06,-7.06,-1.0,LOSS,stop
MSFT,2021-01-27,long,2,230.07,222.42,7.65,238.0,222.42,269.16,235.9,2021-03-01,15.58,-2.1,-0.1348,LOSS,maxhold
MSFT,2021-03-04,short,1,237.3,233.45,3.85,226.735,237.3,205.605,237.3,2021-03-11,10.565,-10.565,-1.0,LOSS,stop
MSFT,2021-04-06,long,5,242.84,231.1,11.74,247.61,231.1,280.63,252.15,2021-05-07,16.51,4.54,0.275,WIN,maxhold
MSFT,2021-06-04,short,5,252.94,245.84,7.1,247.76,252.94,237.4,252.94,2021-06-07,5.18,-5.18,-1.0,LOSS,stop
MSFT,2021-06-11,long,2,256.01,252.51,3.5,257.985,252.51,268.935,268.935,2021-06-29,5.475,10.95,2.0,WIN,target
MSFT,2021-08-16,long,3,289.97,285.2,4.77,293.19,285.2,309.17,303.76,2021-09-16,7.99,10.57,1.3229,WIN,maxhold
MSFT,2021-09-29,short,5,304.5,289.52,14.98,285.1,304.5,246.3,304.5,2021-10-18,19.4,-19.4,-1.0,LOSS,stop
MSFT,2021-12-07,short,5,339.28,328.12,11.16,331.64,339.28,316.36,339.28,2021-12-10,7.64,-7.64,-1.0,LOSS,stop
MSFT,2022-08-04,long,4,282.0,249.57,32.43,281.8,249.57,346.26,256.2,2022-09-06,32.23,-25.6,-0.7943,LOSS,maxhold
MSFT,2023-05-30,long,1,326.9,320.0,6.9,335.23,320.0,365.69,337.75,2023-06-30,15.23,2.52,0.1655,WIN,maxhold
MSFT,2023-08-03,short,5,344.67,329.05,15.62,326.0,344.67,288.66,329.0,2023-09-05,18.67,-3.0,-0.1607,LOSS,maxhold
MSFT,2023-09-15,long,5,338.42,329.03,9.39,336.92,329.03,352.7,329.03,2023-09-18,7.89,-7.89,-1.0,LOSS,stop
MSFT,2023-11-03,long,5,347.42,326.94,20.48,349.63,326.94,395.01,369.1,2023-12-04,22.69,19.47,0.8581,WIN,maxhold
MSFT,2024-01-11,long,5,377.16,366.5,10.66,386.0,366.5,425.0,420.555,2024-02-12,19.5,34.555,1.7721,WIN,maxhold
MSFT,2024-04-22,short,2,418.88,403.95,14.93,400.08,418.88,362.48,418.88,2024-05-15,18.8,-18.8,-1.0,LOSS,stop
MSFT,2024-06-12,long,5,428.08,409.675,18.405,435.32,409.675,486.61,453.3,2024-07-15,25.645,17.98,0.7011,WIN,maxhold
MSFT,2024-12-05,long,5,433.0,414.85,18.15,437.92,414.85,484.06,414.85,2025-01-02,23.07,-23.07,-1.0,LOSS,stop
MSFT,2025-02-04,short,1,422.86,413.16,9.7,412.685,422.86,392.335,392.335,2025-02-27,10.175,20.35,2.0,WIN,target
MSFT,2025-08-22,short,5,532.7,508.55,24.15,504.25,532.7,447.35,515.59,2025-09-22,28.45,-11.34,-0.3986,LOSS,maxhold
MSFT,2025-10-01,long,5,516.845,505.04,11.805,514.8,505.04,534.32,534.32,2025-10-27,9.76,19.52,2.0,WIN,target
MSFT,2025-11-07,short,3,524.96,506.575,18.385,496.945,524.96,440.915,484.885,2025-12-08,28.015,12.06,0.4305,WIN,maxhold
NFLX,2018-02-26,long,1,28.45,27.445,1.005,28.875,27.445,31.735,31.735,2018-03-06,1.43,2.86,2.0,WIN,target
NFLX,2018-05-24,long,3,33.188,32.28,0.908,34.434,32.28,38.742,38.742,2018-06-14,2.154,4.308,2.0,WIN,target
NFLX,2018-09-27,long,5,37.761,35.433,2.328,37.987,35.433,43.095,35.433,2018-10-05,2.554,-2.554,-1.0,LOSS,stop
NFLX,2019-05-14,short,2,36.5258,35.275,1.2508,34.871,36.5258,31.5614,36.5258,2019-05-22,1.6548,-1.6548,-1.0,LOSS,stop
NFLX,2019-06-28,long,1,36.679,36.16,0.519,37.026,36.16,38.758,36.16,2019-07-18,0.866,-0.866,-1.0,LOSS,stop
NFLX,2019-11-19,long,5,29.636,28.114,1.522,30.401,28.114,34.975,33.5,2019-12-20,2.287,3.099,1.3551,WIN,maxhold
NFLX,2020-01-27,long,5,34.988,32.36,2.628,34.595,32.36,39.065,39.065,2020-02-19,2.235,4.47,2.0,WIN,target
NFLX,2020-03-17,short,3,36.298,30.732,5.566,30.619,36.298,19.261,36.298,2020-03-23,5.679,-5.679,-1.0,LOSS,stop
NFLX,2020-05-18,long,5,45.238,42.727,2.511,45.116,42.727,49.894,42.727,2020-05-22,2.389,-2.389,-1.0,LOSS,stop
NFLX,2020-06-23,long,3,45.397,43.922,1.475,46.65,43.922,52.106,43.922,2020-06-29,2.728,-2.728,-1.0,LOSS,stop
NFLX,2020-10-12,long,4,53.649,50.17,3.479,54.881,50.17,64.303,50.17,2020-10-21,4.711,-4.711,-1.0,LOSS,stop
NFLX,2020-12-17,long,5,52.416,49.129,3.287,52.9,49.129,60.442,49.129,2021-01-12,3.771,-3.771,-1.0,LOSS,stop
NFLX,2021-01-22,long,4,51.45,49.301,2.149,58.21,49.301,76.028,53.499,2021-02-22,8.909,-4.711,-0.5288,LOSS,maxhold
NFLX,2021-03-05,short,5,55.685,51.828,3.857,51.198,55.685,42.224,54.001,2021-04-05,4.487,-2.803,-0.6247,LOSS,maxhold
NFLX,2021-06-30,long,3,53.306,50.82,2.486,53.4055,50.82,58.5765,50.82,2021-07-21,2.5855,-2.5855,-1.0,LOSS,stop
NFLX,2021-08-23,long,5,52.638,50.7201,1.9179,54.598,50.7201,62.3538,59.079,2021-09-23,3.8779,4.481,1.1555,WIN,maxhold
NFLX,2021-10-06,long,5,61.9,57.693,4.207,62.818,57.693,73.068,65.029,2021-11-08,5.125,2.211,0.4314,WIN,maxhold
NFLX,2021-12-03,short,1,65.452,61.707,3.745,62.275,65.452,55.921,60.561,2022-01-03,3.177,1.714,0.5395,WIN,maxhold
NFLX,2022-09-07,short,2,23.3881,21.947,1.4411,22.021,23.3881,19.2868,23.3881,2022-09-09,1.3671,-1.3671,-1.0,LOSS,stop
NFLX,2022-10-24,long,4,27.93,23.44,4.49,29.023,23.44,40.189,28.9,2022-11-25,5.583,-0.123,-0.022,LOSS,maxhold
NFLX,2023-05-12,long,5,33.632,31.585,2.047,34.476,31.585,40.258,40.258,2023-05-30,2.891,5.782,2.0,WIN,target
NFLX,2023-07-19,long,5,45.648,43.1042,2.5438,47.686,43.1042,56.8496,43.1042,2023-07-21,4.5818,-4.5818,-1.0,LOSS,stop
NFLX,2023-09-06,long,4,44.55,41.45,3.1,44.861,41.45,51.683,41.45,2023-09-13,3.411,-3.411,-1.0,LOSS,stop
NFLX,2024-01-29,long,2,56.25,48.14,8.11,57.135,48.14,75.125,60.425,2024-02-29,8.995,3.29,0.3658,WIN,maxhold
NFLX,2024-06-18,long,5,67.558,63.559,3.999,67.563,63.559,75.571,66.064,2024-07-19,4.004,-1.499,-0.3744,LOSS,maxhold
NFLX,2024-09-18,long,5,70.302,66.08,4.222,70.755,66.08,80.105,76.576,2024-10-21,4.675,5.821,1.2451,WIN,maxhold
NFLX,2025-01-13,short,5,89.883,86.911,2.972,83.1525,89.883,69.6915,89.883,2025-01-21,6.7305,-6.7305,-1.0,LOSS,stop
NFLX,2025-04-25,long,1,106.497,100.452,6.045,109.704,100.452,128.208,119.533,2025-05-27,9.252,9.829,1.0624,WIN,maxhold
NFLX,2025-06-24,long,5,123.2357,119.601,3.6347,126.0545,119.601,138.9615,119.601,2025-07-22,6.4535,-6.4535,-1.0,LOSS,stop
NFLX,2026-04-07,long,5,98.71,92.22,6.49,98.55,92.22,111.21,93.24,2026-04-22,6.33,-5.31,-0.8389,LOSS,maxhold
NVDA,2018-02-16,long,5,6.0648,5.4378,0.627,6.135,5.4378,7.5294,6.2045,2018-03-19,0.6972,0.0695,0.0997,WIN,maxhold
NVDA,2018-03-29,short,5,6.3,5.813,0.487,5.6026,6.3,4.2078,5.6748,2018-04-30,0.6974,-0.0722,-0.1035,LOSS,maxhold
NVDA,2018-05-10,long,5,6.2748,5.555,0.7198,6.448,5.555,8.234,6.5443,2018-06-11,0.893,0.0963,0.1078,WIN,maxhold
NVDA,2018-08-24,long,5,6.591,5.968,0.623,6.6795,5.968,8.1025,6.555,2018-09-24,0.7115,-0.1245,-0.175,LOSS,maxhold
NVDA,2018-10-11,short,3,7.02,6.502,0.518,6.0543,7.02,4.1229,5.0495,2018-11-12,0.9657,1.0048,1.0405,WIN,maxhold
NVDA,2019-03-20,long,5,4.3313,3.9798,0.3515,4.422,3.9798,5.3064,4.6338,2019-04-22,0.4422,0.2118,0.479,WIN,maxhold
NVDA,2019-05-10,short,2,4.4475,4.2793,0.1682,4.2238,4.4475,3.7764,3.7764,2019-05-20,0.2237,0.4474,2.0,WIN,target
NVDA,2019-11-26,long,5,5.3637,5.0943,0.2694,5.5125,5.0943,6.3489,5.0943,2019-12-03,0.4182,-0.4182,-1.0,LOSS,stop
NVDA,2019-12-12,long,5,5.4015,5.1877,0.2138,5.4045,5.1877,5.8381,5.8381,2019-12-19,0.2168,0.4336,2.0,WIN,target
NVDA,2020-02-06,long,5,6.2318,5.8058,0.426,6.3035,5.8058,7.2989,7.2989,2020-02-14,0.4977,0.9954,2.0,WIN,target
NVDA,2020-04-28,long,3,7.3285,6.885,0.4435,7.575,6.885,8.955,8.955,2020-05-19,0.69,1.38,2.0,WIN,target
NVDA,2020-06-23,long,5,9.299,8.7034,0.5956,9.551,8.7034,11.2462,9.875,2020-07-24,0.8476,0.324,0.3823,WIN,maxhold
NVDA,2020-08-06,long,5,11.2278,10.2953,0.9325,11.3498,10.2953,13.4588,13.4588,2020-08-31,1.0545,2.109,2.0,WIN,target
NVDA,2020-11-02,short,5,13.6928,12.609,1.0838,12.6578,13.6928,10.5878,13.6928,2020-11-04,1.035,-1.035,-1.0,LOSS,stop
NVDA,2020-12-11,short,5,13.7313,13.2283,0.503,12.9673,13.7313,11.4393,13.4188,2021-01-11,0.764,-0.4515,-0.591,LOSS,maxhold
NVDA,2021-02-11,long,4,14.5833,13.3379,1.2454,14.9803,13.3379,18.2651,13.3379,2021-02-25,1.6424,-1.6424,-1.0,LOSS,stop
NVDA,2021-05-12,short,1,14.9708,14.6717,0.2991,14.0095,14.9708,12.0869,14.9708,2021-05-21,0.9613,-0.9613,-1.0,LOSS,stop
NVDA,2021-08-24,long,5,20.8651,18.762,2.1031,21.753,18.762,27.735,22.07,2021-09-24,2.991,0.317,0.106,WIN,maxhold
NVDA,2021-10-05,short,3,21.799,20.467,1.332,19.95,21.799,16.252,21.799,2021-10-15,1.849,-1.849,-1.0,LOSS,stop
NVDA,2021-12-21,short,3,31.16,27.76,3.4,28.374,31.16,22.802,31.16,2021-12-28,2.786,-2.786,-1.0,LOSS,stop
NVDA,2022-01-06,short,5,30.711,28.349,2.362,27.64,30.711,21.498,21.498,2022-01-24,3.071,6.142,2.0,WIN,target
NVDA,2022-08-25,short,5,19.164,17.77,1.394,16.844,19.164,12.204,12.491,2022-09-26,2.32,4.353,1.8763,WIN,maxhold
NVDA,2022-12-28,short,3,16.627,14.882,1.745,13.927,16.627,8.527,16.627,2023-01-12,2.7,-2.7,-1.0,LOSS,stop
NVDA,2023-03-06,long,1,23.3804,22.432,0.9484,23.891,22.432,26.809,22.432,2023-03-13,1.459,-1.459,-1.0,LOSS,stop
NVDA,2023-05-17,long,1,28.969,28.152,0.817,29.584,28.152,32.448,32.448,2023-05-25,1.432,2.864,2.0,WIN,target
NVDA,2023-08-14,short,4,45.54,41.835,3.705,40.486,45.54,30.378,45.54,2023-08-21,5.054,-5.054,-1.0,LOSS,stop
NVDA,2023-10-13,long,2,45.789,44.026,1.763,46.96,44.026,52.828,44.026,2023-10-17,2.934,-2.934,-1.0,LOSS,stop
NVDA,2023-12-14,long,2,47.666,45.83,1.836,48.39,45.83,53.51,53.51,2024-01-09,2.56,5.12,2.0,WIN,target
NVDA,2024-04-22,short,5,90.739,83.95,6.789,78.104,90.739,52.834,90.739,2024-05-06,12.635,-12.635,-1.0,LOSS,stop
NVDA,2024-07-26,short,5,124.69,113.44,11.25,116.19,124.69,99.19,99.19,2024-08-05,8.5,17.0,2.0,WIN,target
NVDA,2024-10-09,long,1,130.64,124.95,5.69,134.11,124.95,152.43,148.68,2024-11-11,9.16,14.57,1.5906,WIN,maxhold
NVDA,2024-12-18,short,5,141.82,130.42,11.4,133.86,141.82,117.94,141.82,2024-12-24,7.96,-7.96,-1.0,LOSS,stop
NVDA,2025-01-07,long,5,140.85,133.83,7.02,153.03,133.83,191.43,133.83,2025-01-13,19.2,-19.2,-1.0,LOSS,stop
NVDA,2025-01-24,long,5,141.83,130.05,11.78,148.37,130.05,185.01,130.05,2025-01-27,18.32,-18.32,-1.0,LOSS,stop
NVDA,2025-09-23,long,5,180.28,168.41,11.87,181.97,168.41,209.09,183.835,2025-10-24,13.56,1.865,0.1375,WIN,maxhold
NVDA,2025-10-30,long,2,203.15,188.4318,14.7182,205.15,188.4318,238.5864,188.4318,2025-11-06,16.7182,-16.7182,-1.0,LOSS,stop
NVDA,2026-02-06,short,5,194.49,176.23,18.26,176.69,194.49,141.09,194.49,2026-02-25,17.8,-17.8,-1.0,LOSS,stop
PG,2018-07-27,long,5,79.6,77.54,2.06,79.67,77.54,83.93,83.93,2018-08-16,2.13,4.26,2.0,WIN,target
PG,2018-09-21,long,5,84.29,82.65,1.64,85.81,82.65,92.13,82.65,2018-10-04,3.16,-3.16,-1.0,LOSS,stop
PG,2018-12-26,short,5,96.895,91.29,5.605,87.42,96.895,68.47,93.32,2019-01-28,9.475,-5.9,-0.6227,LOSS,maxhold
PG,2019-02-04,long,3,96.81,93.1,3.71,97.21,93.1,105.43,98.97,2019-03-07,4.11,1.76,0.4282,WIN,maxhold
PG,2019-03-18,long,5,101.78,97.75,4.03,102.06,97.75,110.68,106.02,2019-04-18,4.31,3.96,0.9188,WIN,maxhold
PG,2019-05-01,long,5,105.88,102.13,3.75,106.15,102.13,114.19,103.15,2019-06-03,4.02,-3.0,-0.7463,LOSS,maxhold
PG,2019-06-13,long,4,109.38,103.85,5.53,109.98,103.85,122.24,115.07,2019-07-15,6.13,5.09,0.8303,WIN,maxhold
PG,2019-08-20,long,4,119.54,115.66,3.88,120.05,115.66,128.83,122.13,2019-09-20,4.39,2.08,0.4738,WIN,maxhold
PG,2019-10-15,short,5,124.06,120.84,3.22,120.19,124.06,112.45,124.06,2019-10-22,3.87,-3.87,-1.0,LOSS,stop
PG,2019-12-10,long,5,124.63,120.9602,3.6698,124.78,120.9602,132.4196,123.9,2020-01-10,3.8198,-0.88,-0.2304,LOSS,maxhold
PG,2020-02-26,short,5,128.07,123.14,4.93,121.42,128.07,108.12,108.12,2020-02-28,6.65,13.3,2.0,WIN,target
PG,2020-06-11,long,5,119.19,115.26,3.93,118.81,115.26,125.91,115.26,2020-06-12,3.55,-3.55,-1.0,LOSS,stop
PG,2020-07-06,long,5,120.39,115.04,5.35,121.77,115.04,135.23,132.8502,2020-08-06,6.73,11.0802,1.6464,WIN,maxhold
PG,2020-10-08,long,5,139.99,136.66,3.33,140.56,136.66,148.36,136.66,2020-10-29,3.9,-3.9,-1.0,LOSS,stop
PG,2020-11-23,short,5,144.78,140.65,4.13,139.32,144.78,128.4,136.2,2020-12-24,5.46,3.12,0.5714,WIN,maxhold
PG,2021-06-17,short,5,136.4384,133.9,2.5384,132.82,136.4384,125.5832,136.4384,2021-07-02,3.6184,-3.6184,-1.0,LOSS,stop
PG,2021-07-15,long,4,137.65,135.36,2.29,138.01,135.36,143.31,143.31,2021-07-30,2.65,5.3,2.0,WIN,target
PG,2021-08-04,long,1,142.425,140.8,1.625,143.04,140.8,147.52,144.32,2021-09-07,2.24,1.28,0.5714,WIN,maxhold
PG,2021-09-29,short,5,144.85,141.97,2.88,140.27,144.85,131.11,144.85,2021-10-15,4.58,-4.58,-1.0,LOSS,stop
PG,2021-11-05,long,5,145.11,141.71,3.4,145.44,141.71,152.9,150.19,2021-12-06,3.73,4.75,1.2735,WIN,maxhold
PG,2021-12-10,long,2,152.66,150.28,2.38,153.855,150.28,161.005,161.005,2021-12-16,3.575,7.15,2.0,WIN,target
PG,2022-05-13,short,1,155.9,152.35,3.55,152.58,155.9,145.94,155.9,2022-05-16,3.32,-3.32,-1.0,LOSS,stop
PG,2023-01-24,short,2,149.93,142.24,7.69,140.69,149.93,122.21,138.93,2023-02-24,9.24,1.76,0.1905,WIN,maxhold
PG,2023-05-24,short,5,156.92,148.83,8.09,147.59,156.92,128.93,148.1,2023-06-26,9.33,-0.51,-0.0547,LOSS,maxhold
PG,2023-08-01,long,5,154.84,150.7,4.14,155.88,150.7,166.24,154.9,2023-09-01,5.18,-0.98,-0.1892,LOSS,maxhold
PG,2023-09-25,short,5,155.32,151.7433,3.5767,151.18,155.32,142.9,142.9,2023-10-06,4.14,8.28,2.0,WIN,target
PG,2023-12-11,short,2,152.61,145.64,6.97,144.8,152.61,129.18,150.05,2024-01-11,7.81,-5.25,-0.6722,LOSS,maxhold
PG,2024-03-12,long,5,161.245,157.67,3.575,161.82,157.67,170.12,157.67,2024-04-03,4.15,-4.15,-1.0,LOSS,stop
PG,2024-07-19,long,5,167.64,164.46,3.18,167.97,164.46,174.99,164.46,2024-07-30,3.51,-3.51,-1.0,LOSS,stop
PG,2024-08-21,long,5,169.68,165.82,3.86,170.19,165.82,178.93,174.01,2024-09-23,4.37,3.82,0.8741,WIN,maxhold
PG,2024-10-04,short,5,174.68,171.36,3.32,168.85,174.68,157.19,174.68,2024-10-15,5.83,-5.83,-1.0,LOSS,stop
PG,2025-03-26,short,3,169.205,164.12,5.085,163.35,169.205,151.64,169.205,2025-03-28,5.855,-5.855,-1.0,LOSS,stop
PG,2025-09-24,short,5,161.67,153.05,8.62,152.05,161.67,132.81,151.61,2025-10-27,9.62,0.44,0.0457,WIN,maxhold
QQQ,2018-03-26,short,1,168.76,166.19,2.57,161.68,168.76,147.52,160.72,2018-04-26,7.08,0.96,0.1356,WIN,maxhold
QQQ,2018-05-15,long,2,169.74,165.78,3.96,168.4,165.78,173.64,173.64,2018-06-04,2.62,5.24,2.0,WIN,target
QQQ,2018-07-10,long,5,173.45,169.17,4.28,177.41,169.17,193.89,180.68,2018-08-10,8.24,3.27,0.3968,WIN,maxhold
QQQ,2018-08-27,long,1,182.045,180.5,1.545,183.43,180.5,189.29,180.5,2018-09-07,2.93,-2.93,-1.0,LOSS,stop
QQQ,2018-09-28,long,5,185.48,181.3,4.18,185.25,181.3,193.15,181.3,2018-10-04,3.95,-3.95,-1.0,LOSS,stop
QQQ,2018-10-11,short,3,182.97,176.93,6.04,171.04,182.97,147.18,170.33,2018-11-12,11.93,0.71,0.0595,WIN,maxhold
QQQ,2019-03-14,long,5,175.79,169.3375,6.4525,177.115,169.3375,192.67,185.81,2019-04-15,7.7775,8.695,1.118,WIN,maxhold
QQQ,2019-05-15,short,4,188.67,181.0302,7.6398,179.39,188.67,160.83,183.01,2019-06-17,9.28,-3.62,-0.3901,LOSS,maxhold
QQQ,2019-08-07,short,4,194.98,186.21,8.77,181.32,194.98,154.0,192.18,2019-09-09,13.66,-10.86,-0.795,LOSS,maxhold
QQQ,2019-09-12,long,1,190.74,188.91,1.83,193.64,188.91,203.1,188.91,2019-09-24,4.73,-4.73,-1.0,LOSS,stop
QQQ,2019-10-03,short,5,190.5898,185.75,4.8398,184.07,190.5898,171.0304,190.5898,2019-10-11,6.5198,-6.5198,-1.0,LOSS,stop
QQQ,2019-12-13,long,5,205.5937,199.23,6.3637,206.36,199.23,220.62,219.31,2020-01-13,7.13,12.95,1.8163,WIN,maxhold
QQQ,2020-05-11,long,1,222.73,220.42,2.31,223.5,220.42,229.66,220.42,2020-05-13,3.08,-3.08,-1.0,LOSS,stop
QQQ,2020-05-19,long,2,223.33,215.99,7.34,227.66,215.99,251.0,246.74,2020-06-19,11.67,19.08,1.635,WIN,maxhold
QQQ,2020-07-07,long,5,254.27,237.35,16.92,258.1,237.35,299.6,274.04,2020-08-07,20.75,15.94,0.7682,WIN,maxhold
QQQ,2020-10-12,long,5,282.47,273.44,9.03,290.6,273.44,324.92,273.44,2020-10-28,17.16,-17.16,-1.0,LOSS,stop
QQQ,2020-11-02,short,1,279.49,272.52,6.97,271.73,279.49,256.21,279.49,2020-11-04,7.76,-7.76,-1.0,LOSS,stop
QQQ,2021-01-22,long,2,324.74,313.12,11.62,325.29,313.12,349.63,313.12,2021-01-29,12.17,-12.17,-1.0,LOSS,stop
QQQ,2021-04-09,long,3,331.84,315.81,16.03,333.68,315.81,369.42,332.78,2021-05-10,17.87,-0.9,-0.0504,LOSS,maxhold
QQQ,2021-05-13,short,1,326.1299,319.02,7.1099,319.92,326.1299,307.5002,326.1299,2021-05-14,6.2099,-6.2099,-1.0,LOSS,stop
QQQ,2021-08-06,long,2,368.32,362.0,6.32,368.37,362.0,381.11,362.0,2021-08-18,6.37,-6.37,-1.0,LOSS,stop
QQQ,2021-08-30,long,5,375.39,359.96,15.43,376.85,359.96,410.63,359.96,2021-09-28,16.89,-16.89,-1.0,LOSS,stop
QQQ,2022-01-10,short,3,402.28,380.13,22.15,374.82,402.28,319.9,359.52,2022-02-10,27.46,15.3,0.5572,WIN,maxhold
QQQ,2022-08-01,long,4,308.55,293.54,15.01,313.65,293.54,353.87,296.72,2022-09-01,20.11,-16.93,-0.8419,LOSS,maxhold
QQQ,2022-12-20,short,5,296.875,279.79,17.085,268.56,296.875,211.93,276.79,2023-01-20,28.315,-8.23,-0.2907,LOSS,maxhold
QQQ,2023-03-13,short,1,301.01,295.72,5.29,286.73,301.01,258.17,301.01,2023-03-16,14.28,-14.28,-1.0,LOSS,stop
QQQ,2023-05-01,long,5,319.27,309.89,9.38,322.09,309.89,346.49,346.49,2023-05-26,12.2,24.4,2.0,WIN,target
QQQ,2023-07-18,long,4,379.99,363.41,16.58,381.96,363.41,419.06,363.41,2023-08-16,18.55,-18.55,-1.0,LOSS,stop
QQQ,2023-09-01,long,1,377.4467,373.86,3.5867,380.4,373.86,393.48,373.86,2023-09-06,6.54,-6.54,-1.0,LOSS,stop
QQQ,2023-12-18,long,3,404.36,391.53,12.83,404.93,391.53,431.73,410.52,2024-01-18,13.4,5.59,0.4172,WIN,maxhold
QQQ,2024-04-18,short,5,446.33,430.21,16.12,426.49,446.33,386.81,446.33,2024-05-14,19.84,-19.84,-1.0,LOSS,stop
QQQ,2024-10-15,long,3,494.47,487.95,6.52,497.83,487.95,517.59,487.95,2024-10-16,9.88,-9.88,-1.0,LOSS,stop
QQQ,2024-11-07,long,5,501.35,483.75,17.6,508.4,483.75,557.7,525.55,2024-12-09,24.65,17.15,0.6957,WIN,maxhold
QQQ,2025-02-19,long,5,538.84,521.95,16.89,538.57,521.95,571.81,521.95,2025-02-24,16.62,-16.62,-1.0,LOSS,stop
QQQ,2025-02-28,short,2,519.66,509.44,10.22,500.13,519.66,461.07,461.92,2025-03-31,19.53,38.21,1.9565,WIN,maxhold
QQQ,2025-06-30,long,4,546.67,523.65,23.02,551.26,523.65,606.48,574.54,2025-07-31,27.61,23.28,0.8432,WIN,maxhold
QQQ,2025-08-11,long,5,573.32,551.68,21.64,574.69,551.68,620.71,583.24,2025-09-11,23.01,8.55,0.3716,WIN,maxhold
QQQ,2025-10-29,long,4,628.55,599.74,28.81,635.59,599.74,707.29,599.74,2025-11-07,35.85,-35.85,-1.0,LOSS,stop
QQQ,2025-11-19,short,2,613.35,597.17,16.18,597.07,613.35,564.51,613.35,2025-11-20,16.28,-16.28,-1.0,LOSS,stop
QQQ,2026-01-28,long,5,626.08,607.05,19.03,635.46,607.05,692.28,607.05,2026-02-04,28.41,-28.41,-1.0,LOSS,stop
SPY,2018-03-23,short,5,280.41,268.62,11.79,264.17,280.41,231.69,267.26,2018-04-23,16.24,-3.09,-0.1903,LOSS,maxhold
SPY,2018-05-15,long,5,272.39,261.15,11.24,271.59,261.15,292.47,276.6,2018-06-15,10.44,5.01,0.4799,WIN,maxhold
SPY,2018-08-08,long,2,284.99,282.33,2.66,285.39,282.33,291.51,282.33,2018-08-13,3.06,-3.06,-1.0,LOSS,stop
